| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
| 41      | 08:03:39     | 08:03:39       | 750     | 57            |
| 41      | 08:03:58     | 08:03:58       | 748     | 58            |
| 41      | 08:05:28     | 08:05:28       | 745     | 59            |
| 41      | 08:05:59     | 08:05:59       | 739     | 60            |
| 41      | 08:06:27     | 08:06:27       | 711     | 61            |
| 41      | 08:06:54     | 08:06:54       | 693     | 62            |
| 41      | 08:07:45     | 08:07:45       | 680     | 63            |
| 41      | 08:08:29     | 08:08:29       | 690     | 64            |
| 41      | 08:09:40     | 08:09:40       | 706     | 65            |
| 41      | 08:10:44     | 08:10:44       | 729     | 66            |
| 41      | 08:12:11     | 08:12:11       | 791     | 67            |
| 41      | 08:13:30     | 08:13:30       | 825     | 68            |
| 41      | 08:13:34     | 08:13:34       | 826     | 69            |
| 42      | 07:20:00     | 07:20:00       | 612     | 1             |
| 42      | 07:21:35     | 07:21:35       | 670     | 2             |
| 42      | 07:22:15     | 07:22:15       | 676     | 3             |
| 42      | 07:23:21     | 07:23:21       | 698     | 4             |
| 42      | 07:25:15     | 07:25:15       | 724     | 5             |
| 42      | 07:26:58     | 07:26:58       | 763     | 6             |
| 42      | 07:28:09     | 07:28:09       | 783     | 7             |
| 42      | 07:29:45     | 07:29:45       | 811     | 8             |
| 42      | 07:30:59     | 07:30:59       | 831     | 9             |
| 42      | 07:32:23     | 07:32:23       | 836     | 10            |
| 42      | 07:33:06     | 07:33:06       | 842     | 11            |
| 42      | 07:34:01     | 07:34:01       | 848     | 12            |

---

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 42      | 07:35:42     | 07:35:42       | 861     | 14            |
| 42      | 07:37:07     | 07:37:07       | 883     | 15            |
| 42      | 07:37:56     | 07:37:56       | 890     | 16            |
| 42      | 07:39:12     | 07:39:12       | 911     | 17            |
| 42      | 07:41:37     | 07:41:37       | 931     | 18            |
| 42      | 07:42:23     | 07:42:23       | 939     | 19            |
| 42      | 07:42:48     | 07:42:48       | 944     | 20            |
| 42      | 07:43:35     | 07:43:35       | 962     | 21            |
| 42      | 07:45:23     | 07:45:23       | 973     | 22            |
| 42      | 07:45:32     | 07:45:39       | 993     | 23            |
| 42      | 07:46:19     | 07:46:19       | 991     | 24            |
| 42      | 07:47:22     | 07:47:22       | 980     | 25            |
| 42      | 07:48:03     | 07:48:03       | 966     | 26            |
| 42      | 07:48:38     | 07:48:38       | 951     | 27            |
| 42      | 07:50:05     | 07:50:05       | 924     | 28            |
| 42      | 07:50:41     | 07:50:41       | 915     | 29            |
| 42      | 07:51:44     | 07:51:44       | 896     | 30            |
| 42      | 07:52:30     | 07:52:30       | 882     | 31            |
| 42      | 07:53:03     | 07:53:03       | 872     | 32            |
| 42      | 07:53:36     | 07:53:36       | 857     | 33            |
| 42      | 07:54:41     | 07:54:41       | 844     | 34            |
| 42      | 07:55:15     | 07:55:15       | 838     | 35            |
| 42      | 07:55:55     | 07:55:55       | 829     | 36            |
| 42      | 07:56:49     | 07:56:49       | 802     | 37            |
| 42      | 07:57:19     | 07:57:19       | 790     | 38            |
| 42      | 07:58:29     | 07:58:29       | 794     | 39            |
| 42      | 08:00:04     | 08:00:04       | 815     | 40            |
| 42      | 08:00:30     | 08:00:30       | 812     | 41            |
| 42      | 08:01:05     | 08:01:05       | 809     | 42            |
| 42      | 08:01:20     | 08:01:20       | 807     | 43            |
| 42      | 08:02:34     | 08:02:34       | 804     | 44            |
| 42      | 08:03:32     | 08:03:32       | 799     | 45            |
| 42      | 08:04:37     | 08:04:37       | 787     | 46            |
| 42      | 08:05:27     | 08:05:27       | 776     | 47            |
| 42      | 08:05:53     | 08:05:53       | 762     | 48            |
| 42      | 08:06:28     | 08:06:28       | 740     | 49            |
| 42      | 08:06:32     | 08:06:32       | 737     | 50            |
| 42      | 08:08:13     | 08:08:13       | 738     | 51            |
| 42      | 08:08:42     | 08:08:42       | 746     | 52            |
| 42      | 08:09:07     | 08:09:07       | 753     | 53            |
| 42      | 08:09:44     | 08:09:44       | 768     | 54            |
| 42      | 08:10:22     | 08:10:22       | 770     | 55            |
| 42      | 08:11:14     | 08:11:14       | 761     | 56            |
| 42      | 08:13:39     | 08:13:39       | 750     | 57            |
| 42      | 08:13:58     | 08:13:58       | 748     | 58            |
| 42      | 08:15:28     | 08:15:28       | 745     | 59            |
| 42      | 08:15:59     | 08:15:59       | 739     | 60            |
| 42      | 08:16:27     | 08:16:27       | 711     | 61            |
| 42      | 08:16:54     | 08:16:54       | 693     | 62            |
| 42      | 08:17:45     | 08:17:45       | 680     | 63            |
| 42      | 08:18:29     | 08:18:29       | 690     | 64            |
| 42      | 08:19:40     | 08:19:40       | 706     | 65            |
| 42      | 08:20:44     | 08:20:44       | 729     | 66            |
| 42      | 08:22:11     | 08:22:11       | 791     | 67            |
| 42      | 08:23:30     | 08:23:30       | 825     | 68            |
| 42      | 08:23:34     | 08:23:34       | 826     | 69            |
| 43      | 08:10:00     | 08:10:00       | 612     | 1             |
| 43      | 08:11:25     | 08:11:25       | 670     | 2             |
| 43      | 08:12:15     | 08:12:15       | 676     | 3             |
| 43      | 08:13:21     | 08:13:21       | 698     | 4             |
| 43      | 08:15:15     | 08:15:15       | 724     | 5             |
| 43      | 08:16:19     | 08:16:19       | 763     | 6             |
| 43      | 08:18:09     | 08:18:09       | 783     | 7             |
| 43      | 08:19:45     | 08:19:45       | 811     | 8             |
| 43      | 08:20:59     | 08:20:59       | 831     | 9             |
| 43      | 08:22:23     | 08:22:23       | 836     | 10            |
| 43      | 08:23:06     | 08:23:06       | 842     | 11            |
| 43      | 08:24:01     | 08:24:01       | 848     | 12            |
| 43      | 08:25:06     | 08:25:06       | 856     | 13            |
| 43      | 08:25:42     | 08:25:42       | 861     | 14            |
| 43      | 08:27:07     | 08:27:07       | 883     | 15            |
| 43      | 08:27:56     | 08:27:56       | 890     | 16            |

---

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 43      | 08:31:37     | 08:31:37       | 931     | 18            |
| 43      | 08:32:23     | 08:32:23       | 939     | 19            |
| 43      | 08:32:48     | 08:32:48       | 944     | 20            |
| 43      | 08:33:35     | 08:33:35       | 962     | 21            |
| 43      | 08:34:23     | 08:34:23       | 973     | 22            |
| 43      | 08:35:39     | 08:35:39       | 993     | 23            |
| 43      | 08:36:19     | 08:36:19       | 991     | 24            |
| 43      | 08:37:22     | 08:37:22       | 980     | 25            |
| 43      | 08:38:03     | 08:38:03       | 966     | 26            |
| 43      | 08:38:38     | 08:38:38       | 951     | 27            |
| 43      | 08:40:05     | 08:40:05       | 924     | 28            |
| 43      | 08:40:41     | 08:40:41       | 915     | 29            |
| 43      | 08:41:44     | 08:41:44       | 896     | 30            |
| 43      | 08:42:30     | 08:42:30       | 882     | 31            |
| 43      | 08:43:03     | 08:43:03       | 872     | 32            |
| 43      | 08:43:36     | 08:43:36       | 857     | 33            |
| 43      | 08:44:41     | 08:44:41       | 844     | 34            |
| 43      | 08:45:15     | 08:45:15       | 838     | 35            |
| 43      | 08:45:55     | 08:45:55       | 829     | 36            |
| 43      | 08:46:49     | 08:46:49       | 802     | 37            |
| 43      | 08:47:19     | 08:47:19       | 790     | 38            |
| 43      | 08:48:29     | 08:48:29       | 794     | 39            |
| 43      | 08:50:04     | 08:50:04       | 815     | 40            |
| 43      | 08:50:30     | 08:50:30       | 812     | 41            |
| 43      | 08:51:05     | 08:51:05       | 809     | 42            |
| 43      | 08:51:20     | 08:51:20       | 807     | 43            |
| 43      | 08:52:34     | 08:52:34       | 804     | 44            |
| 43      | 08:53:32     | 08:53:32       | 799     | 45            |
| 43      | 08:54:37     | 08:54:37       | 787     | 46            |
| 43      | 08:55:27     | 08:55:27       | 776     | 47            |
| 43      | 08:55:53     | 08:55:53       | 762     | 48            |
| 43      | 08:56:28     | 08:56:28       | 740     | 49            |
| 43      | 08:57:32     | 08:57:32       | 727     | 50            |
| 43      | 08:58:13     | 08:58:13       | 738     | 51            |
| 43      | 08:58:42     | 08:58:42       | 746     | 52            |
| 43      | 08:59:07     | 08:59:07       | 753     | 53            |
| 43      | 08:59:44     | 08:59:44       | 768     | 54            |
| 43      | 09:00:22     | 09:00:22       | 770     | 55            |
| 43      | 09:01:14     | 09:01:14       | 761     | 56            |
| 43      | 09:03:39     | 09:03:39       | 750     | 57            |
| 43      | 09:03:58     | 09:03:58       | 748     | 58            |
| 43      | 09:05:28     | 09:05:28       | 745     | 59            |
| 43      | 09:05:59     | 09:05:59       | 739     | 60            |
| 43      | 09:06:27     | 09:06:27       | 711     | 61            |
| 43      | 09:06:54     | 09:06:54       | 693     | 62            |
| 43      | 09:07:45     | 09:07:45       | 680     | 63            |
| 43      | 09:08:29     | 09:08:29       | 690     | 64            |
| 43      | 09:09:40     | 09:09:40       | 706     | 65            |
| 43      | 09:10:44     | 09:10:44       | 729     | 66            |
| 43      | 09:12:11     | 09:12:11       | 791     | 67            |
| 43      | 09:13:30     | 09:13:30       | 825     | 68            |
| 43      | 09:13:34     | 09:13:34       | 826     | 69            |
| 44      | 09:00:00     | 09:00:00       | 612     | 1             |
| 44      | 09:01:25     | 09:01:25       | 670     | 2             |
| 44      | 09:02:15     | 09:02:15       | 676     | 3             |
| 44      | 09:03:21     | 09:03:21       | 698     | 4             |
| 44      | 09:05:15     | 09:05:15       | 724     | 5             |
| 44      | 09:06:58     | 09:06:58       | 763     | 6             |
| 44      | 09:08:09     | 09:08:09       | 783     | 7             |
| 44      | 09:09:45     | 09:09:45       | 811     | 8             |
| 44      | 09:10:59     | 09:10:59       | 831     | 9             |
| 44      | 09:12:23     | 09:12:23       | 836     | 10            |
| 44      | 09:13:06     | 09:13:06       | 842     | 11            |
| 44      | 09:14:01     | 09:14:01       | 848     | 12            |
| 44      | 09:15:06     | 09:15:06       | 856     | 13            |
| 44      | 09:15:42     | 09:15:42       | 861     | 14            |
| 44      | 09:17:07     | 09:17:07       | 883     | 15            |
| 44      | 09:17:56     | 09:17:56       | 890     | 16            |
| 44      | 09:19:12     | 09:19:12       | 911     | 17            |
| 44      | 09:21:37     | 09:21:37       | 931     | 18            |
| 44      | 09:22:23     | 09:22:23       | 939     | 19            |
| 44      | 09:22:48     | 09:22:48       | 944     | 20            |

**SEDE DA AGÊNCIA REGULADORA DO ESTADO DO CEARÁ**
AV. General Afonso Albuquerque Lima, S/N – Cambeba
Fortaleza/CE CEP: 60.822-325 * Telefone: 0800.275.3838

| trip_id | arrival_time | departure_time | stop_id | stop_sequence |
|---------|--------------|----------------|---------|---------------|
| 44      | 09:24:23     | 09:24:23       | 973     | 22            |
